season,episode,title,airdate,runtime,rating,character,sentence,emotion_label,emotion_anger,emotion_disgust,emotion_fear,emotion_joy,emotion_neutral,emotion_sadness,emotion_surprise,sentiment_label,sentiment_negative,sentiment_neutral,sentiment_positive
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Crowd,The mountains!,surprise,0.151291,0.019552,0.044069,0.103084,0.061238,0.020719,0.600047,positive,0.010298,0.283565,0.706137
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Crowd,Head for higher ground!,neutral,0.113716,0.009017,0.069438,0.055981,0.623016,0.019024,0.109809,positive,0.051501,0.418404,0.530095
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Crowd,It's no use! Look there!,anger,0.4725,0.415415,0.016083,0.009108,0.012765,0.036494,0.037635,negative,0.715761,0.252166,0.032073
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Crowd,The Titans are in the mountains too!,surprise,0.068482,0.007642,0.010656,0.090846,0.323045,0.017747,0.481581,neutral,0.007282,0.726188,0.26653
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Crowd,Heaven help us!,anger,0.604336,0.177866,0.030355,0.037848,0.062535,0.028647,0.058413,positive,0.032915,0.170568,0.796517
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Crowd,We're done for!,anger,0.583274,0.096042,0.003682,0.058217,0.073395,0.008367,0.177023,negative,0.66626,0.286548,0.047192
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Crowd,There's nowhere to escape to!,surprise,0.164985,0.038769,0.064947,0.007631,0.063081,0.307144,0.353442,negative,0.788237,0.183905,0.027858
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Crowd,Did the Marleyans flee without warning us?,fear,0.191792,0.018303,0.522358,0.00221,0.147896,0.031692,0.08575,negative,0.584553,0.407237,0.008209
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Crowd,They're too fast!,surprise,0.057721,0.038725,0.005694,0.008774,0.058064,0.019079,0.811942,positive,0.144579,0.383702,0.471719
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Crowd,Let's at least save the children!,neutral,0.264285,0.060311,0.010749,0.235708,0.325349,0.094137,0.009461,negative,0.55547,0.372612,0.071918
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,"Ramzi, are we gonna get",neutral,0.07815,0.036475,0.019856,0.088186,0.378374,0.078269,0.32069,neutral,0.053192,0.879531,0.067277
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,stepped on and crushed?,surprise,0.058892,0.066776,0.037412,0.001861,0.104525,0.015306,0.715228,neutral,0.178633,0.781952,0.039416
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,That's not gonna happen! Don't give up!,anger,0.89159,0.015396,0.056306,0.003217,0.008562,0.018597,0.006332,negative,0.636882,0.297728,0.065391
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,To save the island To save Eldia,neutral,0.015999,0.003816,0.06883,0.066927,0.742351,0.061289,0.040788,neutral,0.023267,0.742359,0.234374
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,But there's more to this,neutral,0.007673,0.011729,0.001944,0.00575,0.894557,0.009995,0.068352,neutral,0.060085,0.636694,0.303221
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,The money!,surprise,0.138971,0.010391,0.006836,0.085956,0.055591,0.011514,0.69074,neutral,0.081397,0.497181,0.421422
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,Halil!,joy,0.131085,0.009573,0.008936,0.368136,0.12073,0.015623,0.345916,positive,0.0214,0.367334,0.611266
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,The reality of the world outside the walls,disgust,0.169326,0.250995,0.133718,0.011174,0.194327,0.113103,0.127357,neutral,0.08834,0.846025,0.065635
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,was different from the,neutral,0.007301,0.011661,0.005561,0.00722,0.654594,0.021247,0.292415,neutral,0.08506,0.845889,0.069051
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,world I dreamed of,surprise,0.018991,0.002808,0.304074,0.030576,0.028753,0.010916,0.603882,positive,0.011129,0.170967,0.817904
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,Halil!,joy,0.131085,0.009573,0.008936,0.368136,0.12073,0.015623,0.345916,positive,0.0214,0.367334,0.611266
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,It was different from the world,surprise,0.012965,0.024702,0.036834,0.00608,0.361027,0.008154,0.550237,neutral,0.103193,0.690809,0.205998
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,I saw in Armin's book.,disgust,0.013171,0.491371,0.005002,0.091113,0.348461,0.009505,0.041376,neutral,0.008817,0.927739,0.063444
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,When I learned humanity,joy,0.032677,0.277483,0.165884,0.314931,0.182773,0.01508,0.011172,neutral,0.171279,0.679591,0.14913
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,"was alive outside the walls,",surprise,0.026905,0.110366,0.097376,0.004254,0.073969,0.034747,0.652383,neutral,0.041954,0.752867,0.205179
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,I,fear,0.113989,0.064304,0.321414,0.097227,0.267892,0.095977,0.039196,positive,0.11373,0.418451,0.467819
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,was disappointed.,sadness,0.00463,0.002693,0.000905,0.005701,0.02762,0.88749,0.070961,negative,0.791473,0.186645,0.021882
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,I wanted this,neutral,0.017719,0.004488,0.002947,0.043372,0.825405,0.031984,0.074085,positive,0.032448,0.26979,0.697762
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,I wanted to wipe everything away,anger,0.481814,0.151022,0.052505,0.005058,0.139677,0.146316,0.023607,negative,0.788938,0.172403,0.038658
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,I'm sorry. I'm sorry.,sadness,0.005287,0.023348,0.018322,0.003248,0.033522,0.895603,0.020669,negative,0.74172,0.237335,0.020945
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,I'm sorry.,sadness,0.003488,0.017096,0.013454,0.002832,0.034262,0.91138,0.017488,negative,0.603574,0.362403,0.034024
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,I'm so sorry!,sadness,0.005003,0.010551,0.007226,0.003014,0.012344,0.907285,0.054578,negative,0.850123,0.132454,0.017423
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Crowd,Come on! Open the gate! Please let us in!,anger,0.509137,0.027692,0.17672,0.051351,0.070843,0.039928,0.124329,positive,0.013189,0.248584,0.738227
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Crowd,Hello? Is somebody there?,surprise,0.01239,0.009426,0.009863,0.009375,0.381794,0.003694,0.573458,neutral,0.017147,0.828554,0.154299
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Crowd,Anybody!,anger,0.812118,0.063772,0.029848,0.013346,0.02704,0.011691,0.042184,positive,0.03624,0.448286,0.515474
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,Dear.,sadness,0.032371,0.056352,0.006957,0.009449,0.412665,0.450487,0.03172,neutral,0.087776,0.589077,0.323147
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,"It's here, isn't it?",surprise,0.080835,0.052526,0.013551,0.023708,0.117145,0.012683,0.699551,neutral,0.012616,0.85947,0.127915
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,Judgment day has come for us.,neutral,0.00877,0.005006,0.010364,0.342352,0.560263,0.012274,0.060971,neutral,0.151883,0.733074,0.115043
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,"From the moment I was born,",joy,0.012593,0.027181,0.4091,0.510939,0.016505,0.017765,0.005916,neutral,0.028943,0.596785,0.374272
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,there was always a stifling wall,surprise,0.036219,0.129769,0.041659,0.003495,0.271893,0.024332,0.492633,negative,0.710289,0.27377,0.01594
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,looming before me.,fear,0.064718,0.057021,0.419564,0.00813,0.194667,0.06506,0.190839,neutral,0.061147,0.736638,0.202214
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,"Fiery water,",anger,0.747672,0.100047,0.004371,0.009717,0.118712,0.00978,0.0097,neutral,0.116265,0.739709,0.144026
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,"lands of ice,",neutral,0.128618,0.051777,0.063387,0.01414,0.353304,0.259282,0.129493,neutral,0.334323,0.598829,0.066848
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,sandy snowfields,neutral,0.024949,0.008475,0.002937,0.050924,0.558508,0.224129,0.130078,neutral,0.045004,0.773683,0.181312
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,The people who witnessed these things,disgust,0.023954,0.793465,0.034963,0.008665,0.11229,0.00577,0.020893,negative,0.684503,0.300179,0.015318
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,were the ones that had obtained,neutral,0.006504,0.002949,0.002989,0.013527,0.769851,0.013953,0.190227,neutral,0.072863,0.882597,0.04454
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,the greatest freedom in the world.,joy,0.066425,0.045694,0.020845,0.766551,0.071986,0.014774,0.013725,positive,0.005946,0.065185,0.928869
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,This,neutral,0.011195,0.012217,0.003609,0.005078,0.907866,0.010827,0.049206,neutral,0.135876,0.48406,0.380065
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,is freedom!,surprise,0.162251,0.00727,0.00343,0.138522,0.058836,0.007394,0.622298,positive,0.027377,0.42797,0.544652
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,We've finally arrived at this view.,neutral,0.006667,0.004065,0.002041,0.053672,0.864538,0.005061,0.063956,positive,0.008428,0.390558,0.601014
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,"Haven't we, Armin?",neutral,0.103301,0.174733,0.013981,0.010792,0.575072,0.050493,0.071628,neutral,0.024101,0.884392,0.091508
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Armin Arlert,Eren,neutral,0.025681,0.147117,0.042065,0.018172,0.642809,0.07818,0.045975,neutral,0.03813,0.770736,0.191134
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Armin Arlert,Are your wounds healed now?,surprise,0.028232,0.035945,0.009955,0.002869,0.280928,0.023682,0.618388,neutral,0.084814,0.852659,0.062527
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Armin Arlert,Huh? Annie?,surprise,0.009279,0.006661,0.003223,0.002299,0.045398,0.00261,0.930531,neutral,0.111421,0.856232,0.032348
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Annie Leonhart,"Yeah, since we've had some time",neutral,0.005078,0.014106,0.002889,0.009353,0.955682,0.007342,0.005551,neutral,0.014753,0.641127,0.34412
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Annie Leonhart,I never imagined we'd be able,surprise,0.009467,0.002615,0.023502,0.005036,0.008265,0.002076,0.94904,negative,0.859135,0.125078,0.015787
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Annie Leonhart,to relax like this.,joy,0.006293,0.004221,0.001088,0.803783,0.095439,0.083097,0.006078,positive,0.010012,0.278582,0.711406
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Annie Leonhart,Wanna sit with me?,neutral,0.212904,0.050386,0.135278,0.041683,0.266615,0.052944,0.240189,neutral,0.009334,0.884716,0.105951
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Annie Leonhart,I'd been meaning to thank you.,neutral,0.016629,0.014588,0.001585,0.248583,0.645357,0.026137,0.047121,positive,0.013686,0.125633,0.860682
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Armin Arlert,Huh?,surprise,0.011901,0.010499,0.003597,0.002417,0.033908,0.002309,0.935369,neutral,0.115907,0.808592,0.075501
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Annie Leonhart,For coming to talk to me for years.,joy,0.007262,0.010773,0.00291,0.947223,0.009074,0.010207,0.012551,neutral,0.259601,0.57219,0.168209
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Annie Leonhart,Thank you.,neutral,0.01936,0.009855,0.003197,0.210591,0.66636,0.010674,0.079963,positive,0.018837,0.146678,0.834485
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Armin Arlert,Oh. Yeah.,neutral,0.021316,0.17627,0.039292,0.020608,0.625907,0.085424,0.031183,neutral,0.050615,0.517373,0.432012
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Annie Leonhart,I was so lonely I thought I'd go crazy.,sadness,0.015099,0.01638,0.39029,0.004034,0.031288,0.523851,0.01906,negative,0.891881,0.096284,0.011835
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Annie Leonhart,Hearing from you and Hitch,joy,0.001335,0.0053,0.001781,0.955005,0.018606,0.007602,0.010373,neutral,0.01128,0.823535,0.165185
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Annie Leonhart,was the only joy I had.,sadness,0.002492,0.003028,0.00149,0.356036,0.0117,0.613888,0.011366,positive,0.006506,0.028385,0.965109
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Armin Arlert,Annie,neutral,0.012428,0.010614,0.00849,0.025558,0.70669,0.096352,0.139868,neutral,0.048964,0.799486,0.15155
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Annie Leonhart,But why did you choose to spend time,neutral,0.041724,0.011918,0.016593,0.002993,0.588897,0.014475,0.323401,neutral,0.263688,0.699256,0.037056
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Annie Leonhart,chatting with a rock that never responded?,surprise,0.08548,0.097024,0.009558,0.001276,0.06355,0.033141,0.70997,negative,0.592185,0.395463,0.012352
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Annie Leonhart,There were more cheerful and,joy,0.001659,0.001783,0.000203,0.97722,0.01257,0.003323,0.003242,positive,0.015288,0.093831,0.890881
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Annie Leonhart,"pleasant girls to talk to, right?",joy,0.012984,0.104414,0.002488,0.646507,0.207548,0.010199,0.01586,neutral,0.039639,0.609774,0.350587
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Armin Arlert,That's,neutral,0.025935,0.030313,0.004102,0.007745,0.717597,0.005837,0.208473,neutral,0.104644,0.582213,0.313142
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Armin Arlert,not the issue.,neutral,0.045697,0.035343,0.009925,0.004496,0.808854,0.082356,0.013328,neutral,0.341683,0.617674,0.040643
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Armin Arlert,"It was because I wanted to see you, Annie.",joy,0.04001,0.04784,0.011984,0.50886,0.326056,0.05125,0.014,positive,0.010471,0.381664,0.607865
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Annie Leonhart,How come?,surprise,0.067336,0.006531,0.02016,0.002316,0.042796,0.01121,0.849652,neutral,0.107414,0.847004,0.045582
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Armin Arlert,What? You really don't know?,surprise,0.027684,0.017036,0.006102,0.00281,0.006963,0.004151,0.935254,negative,0.687923,0.294352,0.017725
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Armin Arlert,After how much Hitch teased me?,surprise,0.016162,0.00518,0.028715,0.007273,0.110695,0.009239,0.822737,neutral,0.364129,0.58934,0.046531
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Annie Leonhart,I don't know.,surprise,0.033772,0.07599,0.030804,0.008709,0.203267,0.020171,0.627288,neutral,0.22547,0.674009,0.100521
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Armin Arlert,What am I even doing?,anger,0.471549,0.154203,0.012473,0.003091,0.026853,0.014953,0.316878,negative,0.679371,0.288381,0.032248
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Armin Arlert,"Right now, thousands,",neutral,0.012566,0.027798,0.00543,0.006028,0.866618,0.014143,0.067417,neutral,0.064536,0.842243,0.09322
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Armin Arlert,"if not hundreds of millions,",neutral,0.026123,0.056242,0.009396,0.006205,0.781212,0.028986,0.091835,neutral,0.314785,0.63789,0.047325
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Armin Arlert,are being trampled to death all,sadness,0.348564,0.003796,0.174956,0.00243,0.009902,0.4565,0.003853,negative,0.786372,0.199061,0.014568
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Armin Arlert,"across the world, and we're",surprise,0.016637,0.005735,0.009598,0.013216,0.439533,0.02353,0.491752,neutral,0.01915,0.73183,0.24902
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Annie Leonhart,I know.,neutral,0.057563,0.382554,0.041142,0.039434,0.398401,0.052243,0.028663,neutral,0.114257,0.644666,0.241077
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Annie Leonhart,You were talking to an enemy like me,disgust,0.296587,0.561025,0.010757,0.001507,0.067856,0.005649,0.056619,negative,0.601764,0.377896,0.02034
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Annie Leonhart,because you're a good person. Right?,neutral,0.138289,0.057789,0.002678,0.217259,0.56566,0.002563,0.015764,positive,0.016552,0.124846,0.858602
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Annie Leonhart,For the same reason you won't give up,neutral,0.38444,0.034798,0.015795,0.004761,0.484788,0.072456,0.002961,neutral,0.070776,0.572406,0.356818
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Annie Leonhart,on talking things out with Eren.,neutral,0.009255,0.006527,0.004554,0.040452,0.582468,0.322044,0.0347,neutral,0.025547,0.917872,0.05658
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Annie Leonhart,I could have woken up at any moment.,neutral,0.013121,0.010557,0.154925,0.007222,0.724064,0.065974,0.024137,neutral,0.156165,0.73817,0.105666
